"1203",0,"Cannon Busters",76,"2019-08-15",2019,"TV-MA","1 Season","Anime Series","Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince."
"1204",1,"Canvas",76,"2020-12-11",2020,"G","9 min","Children & Family Movies","After a heartbreaking loss, a grandfather struggling to reclaim his passion for painting finds the inspiration to create again."
"1205",1,"Capital in the Twenty-First Century",20,"2020-09-08",2019,"TV-14","103 min","Documentaries","Based on economist Thomas Piketty's best-selling book, this documentary examines wealth accumulation and its looming social repercussions."
"1206",1,"Cappuccino",29,"2018-07-01",2017,"TV-PG","126 min","Comedies","Richi is a director of commercials whose computer memory drive is accidentally switched with that of Sneha, a woman he soon falls in love with."
"1207",1,"Captain Underpants Epic Choice-o-Rama",76,"2020-02-11",2020,"TV-Y7","81 min","Children & Family Movies","In this interactive special, Harold and George need your decision-making skills to stop Krupp from blowing their beloved treehouse to smithereens."
"1208",1,"Captain Underpants Mega Blissmas",76,"2020-12-04",2020,"TV-Y7","46 min","Children & Family Movies","Christmas gets weird — really weird — after George and Harold go back in time to change up a few of their beloved holiday's traditions."
"1209",0,"Captive",75,"2016-12-09",2016,"TV-MA","1 Season","Crime TV Shows","This documentary series reconstructs history's most complex, high-stakes hostage negotiations as kidnapping victims recount their terrifying ordeals."
"1210",0,"Car Masters: Rust to Riches","","2020-03-27",2020,"TV-PG","2 Seasons","Reality TV","The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks."
"1211",1,"Carbon",20,"2018-09-01",2017,"TV-MA","104 min","Dramas","On the verge of losing his business, an entrepreneur launches a carbon tax scam that thrusts him into a web of criminals, intrigue and murder."
"1212",1,"Cardboard Gangsters",32,"2018-09-15",2016,"TV-MA","92 min","Dramas","A low-level drug dealer decides to move up the ranks of the illegal narcotics trade in Darndale, Dublin, putting him and his gang on a violent path."
"1213",0,"Cardcaptor Sakura",36,"2020-06-01",1999,"TV-Y7","2 Seasons","Anime Series","After a young girl breaks the seal of a magical book, releasing the spirits of the cards inside, she must become a ""Cardcaptor"" and retrieve them."
"1214",0,"Care Bears & Cousins",76,"2016-02-05",2016,"TV-Y","2 Seasons","Kids' TV","The whole huggable gang is back, bringing tales of caring and sharing to a new generation. And now the Care Bear Cousins are here to join the fun!"
"1215",0,"Care Bears: Welcome to Care-a-Lot",76,"2019-08-02",2012,"TV-Y","1 Season","Kids' TV","Nestled in a faraway cloud is a rainbow-colored world called Care-a-Lot, home to the magical Care Bears who each have a special talent."
"1216",1,"Care of Kancharapalem",29,"2019-09-06",2018,"TV-14","142 min","Comedies","From a schoolboy’s crush to a middle-aged bachelor’s office romance, four love stories spanning age, religion and status unfold in a small Indian town."
"1217",1,"Caregiver",52,"2019-03-05",2008,"TV-14","131 min","Dramas","Sarah leaves her son in the Philippines to reunite with her husband in London, where she struggles personally and professionally as a care-home worker."
"1218",1,"Cargo",29,"2020-09-09",2020,"TV-14","113 min","Comedies","Aboard a spaceship where souls of the deceased are readied for reincarnation, a lone crew member’s rigid existence is disrupted by a spry new assistant."
"1219",1,"Carlos Almaraz: Playing with Fire",76,"2020-10-01",2019,"TV-14","83 min","Documentaries","Mixing archival footage with interviews, this film celebrates one of Los Angeles's most influential painters and Chicano art activists from the 1970s."
"1220",1,"Carlos Ballarta: El amor es de putos",43,"2016-11-21",2016,"TV-MA","67 min","Stand-Up Comedy","Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence."
"1221",1,"Carlos Ballarta: Furia Ñera",43,"2018-05-11",2018,"TV-MA","63 min","Stand-Up Comedy","Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments."
"1222",0,"Carmel: Who Killed Maria Marta?",1,"2020-11-05",2020,"TV-14","1 Season","Crime TV Shows","A woman is found dead in her bathtub, with a puddle of blood nearby. Her husband theorizes she had an accident. But an autopsy tells a different story."
"1223",0,"Carmen Sandiego",76,"2021-01-15",2021,"TV-Y7","4 Seasons","Kids' TV","A master thief who uses her skills for good, Carmen Sandiego travels the world foiling V.I.L.E.'s evil plans – with help from her savvy sidekicks."
"1224",1,"Carmen Sandiego: To Steal or Not to Steal",10,"2020-03-10",2020,"TV-Y7","82 min","Children & Family Movies","You drive the action in this interactive adventure, helping Carmen save Ivy and Zack when V.I.L.E. captures them during a heist in Shanghai."
"1225",1,"Carol",75,"2020-10-20",2015,"R","119 min","Dramas","In the 1950s, a glamorous married woman and an aspiring photographer embark on a passionate, forbidden romance that will forever change their lives."
"1226",0,"CAROLE & TUESDAY",36,"2019-12-24",2019,"TV-MA","2 Seasons","Anime Series","Part-timer Carole meets rich girl Tuesday, and each realizes they've found the musical partner they need. Together, they just might make it."
"1227",1,"Carrie",76,"2019-06-01",1976,"R","98 min","Classic Movies","An outcast teen with telekinetic ability lashes out with her deadly power when the high school ""in crowd"" torments her with a sick joke at the prom."
"1228",1,"Carrie Pilby",76,"2017-09-05",2016,"TV-MA","98 min","Comedies","A socially awkward 19-year-old genius makes big plans to step out of her shell and make a friend, get a job and – maybe – even go on a date."
"1229",1,"Carriers",76,"2019-11-20",2009,"PG-13","85 min","Horror Movies","As a lethal virus spreads globally, four friends seek a reputed plague-free haven. But while avoiding the infected, the travelers turn on one another."
"1230",1,"Casa de mi Padre",76,"2012-11-14",2012,"R","84 min","Comedies","Will Ferrell stars as a Spanish-speaking cowboy in this comedy about a Mexican clan trying to rescue their ranch from greedy creditors."
"1231",1,"Casablancas: The Man Who Loved Women",20,"2017-01-13",2016,"TV-14","82 min","Documentaries","The rise and smash success of Elite modeling agency founder John Casablancas is chronicled in this biography of the man who invented the supermodel."
"1232",0,"Case",28,"2016-11-09",2015,"TV-MA","1 Season","Crime TV Shows","A smart lawyer whose drinking and recklessness send him on a path of self-destruction finds new purpose investigating a teenager's apparent suicide."
"1233",1,"Case 39",76,"2021-01-01",2009,"R","111 min","Horror Movies","A naïve social worker brings a 10-year-old child into her home to rescue the girl from abusive parents – only to learn that she isn't what she seems."
"1234",0,"Case Closed",36,"2019-01-04",2015,"TV-14","1 Season","Anime Series","Turned into a young boy by a sinister potion, teen sleuth Conan helps solve baffling crimes while tracking down the nefarious agents who poisoned him."
"1235",1,"Casino Royale",75,"2020-08-31",2006,"PG-13","145 min","Action & Adventure","Daniel Craig makes his debut as the newly minted agent 007, who's pitted against an infamous financier of global terrorism – at the poker table."
"1236",1,"Casino Tycoon",26,"2018-08-01",1992,"TV-MA","125 min","Action & Adventure","When Japanese troops invade Hong Kong, young Benny Ho flees to Macau and rises to the top of the city's casino business with pluck, diligence and wit."
"1237",1,"Casino Tycoon 2",26,"2018-08-16",1992,"TV-MA","108 min","Action & Adventure","Casino mogul Benny Ho wields enormous power. But a feud with his former partner and a massive fraud scheme soon threaten his family and his empire."
"1238",1,"Casting JonBenet",76,"2017-04-28",2017,"TV-14","81 min","Documentaries","Local actors from JonBenet Ramsey's hometown offer multiple perspectives on her 1996 murder as they vie to play roles in a dramatization of the case."
"1239",0,"Castle and Castle",47,"2020-02-14",2018,"TV-MA","1 Season","International TV Shows","A pair of high-powered, successful lawyers find themselves defending opposite interests of the justice system, causing a strain on their happy marriage."
"1240",0,"Castle of Stars","","2018-09-07",2015,"TV-MA","1 Season","International TV Shows","As four couples with different lifestyles go through the ebbs and flows of joy and sorrow, each must learn how to live a good life."
"1241",0,"Castlevania",76,"2020-03-05",2020,"TV-MA","3 Seasons","Anime Series","A vampire hunter fights to save a besieged city from an army of otherworldly beasts controlled by Dracula himself. Inspired by the classic video games."
"1242",1,"Cat on a Hot Tin Roof",76,"2019-11-01",1958,"NR","108 min","Classic Movies","Members of a Southern clan scramble to curry favor with a dying, wealthy patriarch in this adaptation of Tennessee Williams's sizzling stage drama."
"1243",1,"Catch Me If You Can",76,"2021-01-01",2002,"PG-13","141 min","Dramas","An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
"1244",1,"Catching Feelings",64,"2018-05-18",2018,"TV-MA","117 min","Comedies","Amid growing tensions in their marriage, a Johannesburg professor and his journalist wife find their lives upended by a famous, hard-partying author."
"1245",1,"Catching the Sun",12,"2016-04-22",2015,"TV-14","74 min","Documentaries","This documentary explores the worldwide economics of the burgeoning solar energy industry and its impact on hopeful job seekers in the United States."
"1246",1,"Catfight",76,"2017-06-01",2016,"TV-MA","96 min","Comedies","Two college frenemies whose lives aren't what they hoped meet up decades later and escalate their resentments from verbal jabs to bloody brawls."
"1247",0,"Cathedral of the Sea",67,"2018-08-31",2017,"TV-MA","1 Season","International TV Shows","In 14th-century Barcelona, a serf's determined climb to wealth and freedom incurs the disdain of the noble class and the suspicion of the Inquisition."
"1248",1,"Cats & Dogs: The Revenge of Kitty Galore",76,"2019-02-01",2010,"PG","82 min","Children & Family Movies","Cats and dogs must set aside their differences and merge animal instincts when Kitty Galore decides to claw her way to global domination."
"1249",1,"Catwalk: Tales from the Cat Show Circuit",10,"2019-01-07",2018,"TV-PG","75 min","Documentaries","This fun, charming documentary follows the exploits of some very feline-friendly folks as they strive to get their kitties crowned Canada’s top cat."
"1250",0,"Caught on Camera",75,"2016-08-15",2015,"TV-MA","3 Seasons","British TV Shows","Nick Wallis presents crimes caught on CCTV, cell phones and other devices and reveals how investigators use the recordings to solve tough cases."
"1251",1,"Cave",48,"2017-06-15",2016,"TV-MA","77 min","Action & Adventure","Torn between old camaraderie and recent tensions, three ex-soldiers reunite to explore a deadly cave but soon discover terror beyond all expectations."
